472,MF,wie,,,86,295.086447548223,
473,MF,in,,,86,,
474,MF,vielen,,,86,,
475,MF,anderen,,,86,,
476,MF,schulen,Schulen,,86,,
477,MF,mit,,,86,,
478,MF,höherer,,,86,,
479,MF,schulausbildung,Schulausbildung,,86,,
480,MF,,,,,86,,298.0264453651077
481,MF,also,,,87,298.0264453651077,
482,MF,es,,,87,,
483,MF,is,ist,,87,,
484,MF,eher,,,87,,
485,MF,die/,,,87,,
486,MF,die,,,87,,
487,MF,wertschätzung,Wertschätzung,,87,,
488,MF,auf,,,87,,
489,MF,verhalten,Verhalten,,87,,
490,MF,,,,,87,,302.0131090714502
491,MF,auf,,,88,302.0131090714502,
492,MF,benehmen,,,88,,
493,MF,,,,,88,,303.3464414147086
494,MF,auf,,,89,303.9997742629052,
495,MF,grundlegende,,,89,,
496,MF,dinge,Dinge,,89,,
497,MF,,,,,89,,305.5997730748152
498,MF,wie,,,90,305.5997730748152,
499,MF,essen,,,90,,
500,MF,ah/,,,90,,307.0397720055342
501,MF,still,,,91,307.0397720055342,
502,MF,sein,,,91,,
503,MF,,,,,91,,308.38279184159904
504,MF,ruhig,,,92,308.38279184159904,
505,MF,sitzen,,,92,,
506,MF,bleiben,,,92,,
507,MF,,,,,92,,309.99976980756776
508,MF,ah,,,93,309.99976980756776,
509,MF,natürlich,,,93,,
510,MF,dann,,,93,,
511,MF,auch,,,93,,
512,MF,äh,,,93,,
513,MF,m/,#,,93,,312.99976757989907
514,MF,i,ich,,94,312.99976757989907,
515,MF,würd,würde,,94,,
516,MF,sogn,sagen,,94,,
517,MF,ah/,,,94,,
518,MF,ah/,,,94,,314.99976757989907
519,MF,[2s],,,95,314.99976757989907,
520,MF,ah/,,,95,,
521,MF,ah,,,95,,
522,MF,wissensvermittlung,Wissensvermittlung,,95,,
523,MF,,,,,95,,318.34955131539584
524,MF,sog-ma,sagen,,96,318.34955131539584,
525,MF,bis,wir,,96,,
526,MF,zur,,,96,,
527,MF,[1s],,,96,,
528,MF,volksschule,,,96,,
529,MF,,,,,96,,321.6664278110784
530,MF,oder,,,97,321.6664278110784,
531,MF,auch,,,97,,
532,MF,teilweise,,,97,,
533,MF,zur,,,97,,
